id,ACTION
1,0.38024142030314423
2,0.8659941781045741
3,0.9691450617586945
4,0.9779340031669977
5,0.9810523864350514
6,0.9766166820249059
7,0.9910608838754047
8,0.9974376394450892
9,0.29341185684370347
10,0.9543881774026071
11,0.9486455256421709
12,0.7632428874617917
13,0.8825242160677671
14,0.8759502996838455
15,0.6883425043783632
16,0.8331609041223701
17,0.5344980123052433
18,0.7533589109840555
19,0.9840216799177997
20,0.9800933106602331
21,0.9946664088609448
22,0.9953981976314005
23,0.9659777471106216
24,0.9196378553592542
25,0.9938415126000621
26,0.912145541015161
27,0.9088653038936744
28,0.9260416722943448
29,0.968389077954218
30,0.5626125816351691
31,0.9950739118540646
32,0.9768236871011894
33,0.9907402081059452
34,0.961839684583145
35,0.9931541374934555
36,0.9215828650507347
37,0.7001330717347609
38,0.9541288720915146
39,0.9052744508182095
40,0.5066549127296814
41,0.8826156613640139
42,0.9516290964144178
43,0.9418084462513304
44,0.9621432639873352
45,0.9481650436924559
46,0.99484966046341
47,0.9807477386844611
48,0.8787718048047481
49,0.9983682973706862
50,0.9695001382596425
51,0.9342010618035781
52,0.9396238513058262
53,0.9904416568873808
54,0.9624063666462013
55,0.9027745445102563
56,0.8926520430495387
57,0.9080894601343374
58,0.9913715121229597
59,0.9713497182753102
60,0.9819388278711134
61,0.9947194169749948
62,0.9956363167522431
63,0.8045336917423055
64,0.9424157159586743
65,0.9896039475261323
66,0.991847617523518
67,0.8542851119125652
68,0.9802979179634981
69,0.9131099662136544
70,0.5949904124924073
71,0.9849146621677077
72,0.9284507327690366
73,0.9479790197180553
74,0.9954199261790045
75,0.978285909130589
76,0.9934984542734565
77,0.9888139926074359
78,0.9224989212989333
79,0.5318034344592981
80,0.9937541228194103
81,0.8554856819577789
82,0.9830759262102922
83,0.8727540392947846
84,0.971126271077971
85,0.9806321032943098
86,0.8978675775260604
87,0.9172313852701375
88,0.9913395403526971
89,0.9501075287343385
90,0.38892761737248627
91,0.594090443069425
92,0.6559492653012675
93,0.9703871339472234
94,0.9628444980382327
95,0.9928591159941756
96,0.9638665753257671
97,0.10101796180382001
98,0.8288331480041475
99,0.7207684826105781
100,0.9799129088791957
101,0.9654840175241608
102,0.17487665428533253
103,0.9492857130264527
104,0.9432506870327455
105,0.10254111093842752
106,0.9790901812695305
107,0.9708537467582815
108,0.9848335317423184
109,0.9885509861265028
110,0.9881856419818199
111,0.7557333068823463
112,0.9918951746957324
113,0.6298808523155719
114,0.9848690609958596
115,0.9777487089941425
116,0.9656365583219585
117,0.9201011691606569
118,0.9928682956459202
119,0.9950420938870267
120,0.9774162354470061
121,0.3926336839125871
122,0.9618222261939783
123,0.9670101251144344
124,0.9944259393313002
125,0.9907308004323977
126,0.9826597360832879
127,0.6449162111804402
128,0.5362401706697185
129,0.487705224817456
130,0.9227454579022553
131,0.9810472651917683
132,0.9808788363051454
133,0.9658744657197974
134,0.6249759483471395
135,0.9925838466283463
136,0.9587593079239671
137,0.9941388060717719
138,0.8044315698510703
139,0.6061886127791328
140,0.9026192881061155
141,0.9804261548870562
142,0.8288317758615598
143,0.9257319311861142
144,0.9683021896953684
145,0.9879339080401542
146,0.592896469396272
147,0.6818841151077649
148,0.7438609556846091
149,0.9469528843460967
150,0.9528942476690816
151,0.9055035450954675
152,0.2469498076193581
153,0.9853291247750158
154,0.8303518477706266
155,0.9836042175951464
156,0.9144466542963708
157,0.9350390714176674
158,0.960883712643553
159,0.6754032672263506
160,0.9109644542639246
161,0.6441833420967189
162,0.9868901592214723
163,0.9840137153554662
164,0.9760061238314885
165,0.9847340696854134
166,0.9916799730535413
167,0.6184497329307457
168,0.9691809249850405
169,0.9265132223754408
170,0.9878280370545279
171,0.7817158481785639
172,0.9335791477426154
173,0.6907006604562804
174,0.984999125445404
175,0.9724809038626391
176,0.9510855943145878
177,0.45274889523165646
178,0.9740668597721321
179,0.9932974973998792
180,0.8772165194666159
181,0.41351396134293444
182,0.9715970278321384
183,0.8208110300626071
184,0.8878032137816259
185,0.9635230217116979
186,0.8750033585437973
187,0.9853904263749371
188,0.8770374830989222
189,0.03094136620467403
190,0.9855358802811399
191,0.9946328459324335
192,0.8384954372877365
193,0.9854604940850519
194,0.9380114193127606
195,0.7932531577906428
196,0.9967265577143554
197,0.8894907984560091
